"timestamp","ram_used_mb","ram_total_mb","ram_used_percent","unreal_running","shader_worker_running","sidecar_health_ok"
"2026-04-03T21:21:41","9141.57","16105.3","56.76","False","False","True"
"2026-04-03T21:21:46","9126.23","16105.3","56.67","False","False","True"
"2026-04-03T21:21:51","9110.41","16105.3","56.57","False","False","True"
"2026-04-03T21:21:56","9031.42","16105.3","56.08","False","False","True"
"2026-04-03T21:22:02","9033.56","16105.3","56.09","False","False","True"
"2026-04-03T21:22:07","9112.21","16105.3","56.58","False","False","True"
"2026-04-03T21:22:12","9086.99","16105.3","56.42","False","False","True"
"2026-04-03T21:22:17","9152.19","16105.3","56.83","False","False","True"
"2026-04-03T21:22:23","9196.03","16105.3","57.1","False","False","True"
"2026-04-03T21:22:28","8947.89","16105.3","55.56","False","False","True"
"2026-04-03T21:22:33","8886.39","16105.3","55.18","False","False","True"
"2026-04-03T21:22:38","8870.71","16105.3","55.08","False","False","True"
"2026-04-03T21:22:43","8875.08","16105.3","55.11","False","False","True"
"2026-04-03T21:22:49","8848.7","16105.3","54.94","False","False","True"
"2026-04-03T21:22:54","8843.35","16105.3","54.91","False","False","True"
"2026-04-03T21:22:59","8894.65","16105.3","55.23","False","False","True"
"2026-04-03T21:23:04","8894.53","16105.3","55.23","False","False","True"
"2026-04-03T21:23:10","8870.06","16105.3","55.08","False","False","True"
"2026-04-03T21:23:15","8856.78","16105.3","54.99","False","False","True"
"2026-04-03T21:23:20","8910.85","16105.3","55.33","False","False","True"
"2026-04-03T21:23:25","8759.74","16105.3","54.39","False","False","True"
"2026-04-03T21:23:31","8752.84","16105.3","54.35","False","False","True"
"2026-04-03T21:23:36","8738.89","16105.3","54.26","False","False","True"
"2026-04-03T21:23:41","8826.1","16105.3","54.8","False","False","True"
"2026-04-03T21:23:46","8813.66","16105.3","54.73","False","False","True"
"2026-04-03T21:23:52","8876.78","16105.3","55.12","False","False","True"
"2026-04-03T21:23:57","8864.34","16105.3","55.04","False","False","True"
"2026-04-03T21:24:02","8853.8","16105.3","54.97","False","False","True"
"2026-04-03T21:24:07","8830.84","16105.3","54.83","False","False","True"
"2026-04-03T21:24:13","8756.26","16105.3","54.37","False","False","True"
"2026-04-03T21:24:18","8805.19","16105.3","54.67","False","False","True"
"2026-04-03T21:24:23","8851.3","16105.3","54.96","False","False","True"
"2026-04-03T21:24:28","8844.57","16105.3","54.92","False","False","True"
"2026-04-03T21:24:34","8892.67","16105.3","55.22","False","False","True"
"2026-04-03T21:24:39","8881.59","16105.3","55.15","False","False","True"
"2026-04-03T21:24:44","8861.16","16105.3","55.02","False","False","True"
"2026-04-03T21:24:49","8842.6","16105.3","54.9","False","False","True"
"2026-04-03T21:24:55","8833.55","16105.3","54.85","False","False","True"
"2026-04-03T21:25:00","8757.8","16105.3","54.38","False","False","True"
"2026-04-03T21:25:05","8749.04","16105.3","54.32","False","False","True"
"2026-04-03T21:25:10","8748.68","16105.3","54.32","False","False","True"
"2026-04-03T21:25:16","8748.12","16105.3","54.32","False","False","True"
"2026-04-03T21:25:21","8792.37","16105.3","54.59","False","False","True"
"2026-04-03T21:25:26","8886.44","16105.3","55.18","False","False","True"
"2026-04-03T21:25:31","8876.57","16105.3","55.12","False","False","True"
"2026-04-03T21:25:37","8878.77","16105.3","55.13","False","False","True"
"2026-04-03T21:25:42","8863.14","16105.3","55.03","False","False","True"
"2026-04-03T21:25:47","8856.23","16105.3","54.99","False","False","True"
"2026-04-03T21:25:52","8779.71","16105.3","54.51","False","False","True"
"2026-04-03T21:25:58","8791.29","16105.3","54.59","False","False","True"
"2026-04-03T21:26:03","8788.67","16105.3","54.57","False","False","True"
"2026-04-03T21:26:08","8787.67","16105.3","54.56","False","False","True"
"2026-04-03T21:26:13","8771.98","16105.3","54.47","False","False","True"
"2026-04-03T21:26:19","8893.39","16105.3","55.22","False","False","True"
"2026-04-03T21:26:24","8887.33","16105.3","55.18","False","False","True"
"2026-04-03T21:26:29","8870.55","16105.3","55.08","False","False","True"
"2026-04-03T21:26:35","8864.17","16105.3","55.04","False","False","True"
"2026-04-03T21:26:40","8863.42","16105.3","55.03","False","False","True"
"2026-04-03T21:26:45","8794.12","16105.3","54.6","False","False","True"
"2026-04-03T21:26:50","8852.49","16105.3","54.97","False","False","True"
"2026-04-03T21:26:55","8843.84","16105.3","54.91","False","False","True"
"2026-04-03T21:27:01","8821.44","16105.3","54.77","False","False","True"
"2026-04-03T21:27:06","8823.21","16105.3","54.78","False","False","True"
"2026-04-03T21:27:11","8814.31","16105.3","54.73","False","False","True"
"2026-04-03T21:27:17","8815.12","16105.3","54.73","False","False","True"
"2026-04-03T21:27:22","8806.92","16105.3","54.68","False","False","True"
"2026-04-03T21:27:27","8790.8","16105.3","54.58","False","False","True"
"2026-04-03T21:27:32","8624.63","16105.3","53.55","False","False","True"
"2026-04-03T21:27:38","8669.48","16105.3","53.83","False","False","True"
"2026-04-03T21:27:43","8663.15","16105.3","53.79","False","False","True"
"2026-04-03T21:27:48","8664.34","16105.3","53.8","False","False","True"
"2026-04-03T21:27:53","8662.55","16105.3","53.79","False","False","True"
"2026-04-03T21:27:59","8655.35","16105.3","53.74","False","False","True"
"2026-04-03T21:28:04","8662.41","16105.3","53.79","False","False","True"
"2026-04-03T21:28:09","8695.9","16105.3","53.99","False","False","True"
"2026-04-03T21:28:14","8579.62","16105.3","53.27","False","False","True"
"2026-04-03T21:28:20","8550.53","16105.3","53.09","False","False","True"
"2026-04-03T21:28:25","8526.9","16105.3","52.94","False","False","True"
"2026-04-03T21:28:30","8546.24","16105.3","53.06","False","False","True"
"2026-04-03T21:28:35","8554.05","16105.3","53.11","False","False","True"
"2026-04-03T21:28:41","8550.5","16105.3","53.09","False","False","True"
"2026-04-03T21:28:46","8555.62","16105.3","53.12","False","False","True"
"2026-04-03T21:28:51","8555.34","16105.3","53.12","False","False","True"
"2026-04-03T21:28:56","8541.41","16105.3","53.03","False","False","True"
"2026-04-03T21:29:02","8602.06","16105.3","53.41","False","False","True"
"2026-04-03T21:29:07","8679.41","16105.3","53.89","False","False","True"
"2026-04-03T21:29:12","8675.67","16105.3","53.87","False","False","True"
"2026-04-03T21:29:17","8724.36","16105.3","54.17","False","False","True"
"2026-04-03T21:29:23","8661.2","16105.3","53.78","False","False","True"
"2026-04-03T21:29:28","8502.31","16105.3","52.79","False","False","True"
"2026-04-03T21:29:33","8498.18","16105.3","52.77","False","False","True"
"2026-04-03T21:29:38","8496.04","16105.3","52.75","False","False","True"
"2026-04-03T21:29:44","8494.72","16105.3","52.74","False","False","True"
"2026-04-03T21:29:49","8497.13","16105.3","52.76","False","False","True"
"2026-04-03T21:29:54","8499.26","16105.3","52.77","False","False","True"
"2026-04-03T21:29:59","8498.57","16105.3","52.77","False","False","True"
"2026-04-03T21:30:05","8497.07","16105.3","52.76","False","False","True"
"2026-04-03T21:30:10","8497.99","16105.3","52.77","False","False","True"
"2026-04-03T21:30:15","8502.27","16105.3","52.79","False","False","True"
"2026-04-03T21:30:20","8642.05","16105.3","53.66","False","False","True"
"2026-04-03T21:30:26","8671.18","16105.3","53.84","False","False","True"
"2026-04-03T21:30:31","8673.03","16105.3","53.85","False","False","True"
"2026-04-03T21:30:36","8674.01","16105.3","53.86","False","False","True"
"2026-04-03T21:30:41","8643.55","16105.3","53.67","False","False","True"
"2026-04-03T21:30:47","8648.02","16105.3","53.7","False","False","True"
"2026-04-03T21:30:52","8660.94","16105.3","53.78","False","False","True"
"2026-04-03T21:30:57","8707.04","16105.3","54.06","False","False","True"
"2026-04-03T21:31:02","8552.6","16105.3","53.1","False","False","True"
"2026-04-03T21:31:08","8524.57","16105.3","52.93","False","False","True"
"2026-04-03T21:31:13","8504.71","16105.3","52.81","False","False","True"
"2026-04-03T21:31:18","8509.96","16105.3","52.84","False","False","True"
"2026-04-03T21:31:23","8490.57","16105.3","52.72","False","False","True"
"2026-04-03T21:31:29","8479.41","16105.3","52.65","False","False","True"
"2026-04-03T21:31:34","8468.08","16105.3","52.58","False","False","True"
"2026-04-03T21:31:39","8451.95","16105.3","52.48","False","False","True"
"2026-04-03T21:31:44","8443.25","16105.3","52.43","False","False","True"
"2026-04-03T21:31:50","8431.96","16105.3","52.36","False","False","True"
"2026-04-03T21:31:55","8405.73","16105.3","52.19","False","False","True"
"2026-04-03T21:32:00","8401.62","16105.3","52.17","False","False","True"
"2026-04-03T21:32:05","8393.98","16105.3","52.12","False","False","True"
"2026-04-03T21:32:11","8391.19","16105.3","52.1","False","False","True"
"2026-04-03T21:32:16","8400.39","16105.3","52.16","False","False","True"
"2026-04-03T21:32:21","8375.1","16105.3","52","False","False","True"
"2026-04-03T21:32:26","8382.4","16105.3","52.05","False","False","True"
"2026-04-03T21:32:32","8166.92","16105.3","50.71","False","False","True"
"2026-04-03T21:32:37","8167.32","16105.3","50.71","False","False","True"
"2026-04-03T21:32:42","8167.08","16105.3","50.71","False","False","True"
"2026-04-03T21:32:47","8166.89","16105.3","50.71","False","False","True"
"2026-04-03T21:32:52","8167.62","16105.3","50.71","False","False","True"
"2026-04-03T21:32:58","8168.99","16105.3","50.72","False","False","True"
"2026-04-03T21:33:03","8226.95","16105.3","51.08","False","False","True"
"2026-04-03T21:33:08","8248.57","16105.3","51.22","False","False","True"
"2026-04-03T21:33:14","7949.23","16105.3","49.36","False","False","True"
"2026-04-03T21:33:19","7966.39","16105.3","49.46","False","False","True"
"2026-04-03T21:33:24","7982.44","16105.3","49.56","False","False","True"
"2026-04-03T21:33:29","7975.92","16105.3","49.52","False","False","True"
"2026-04-03T21:33:35","7974.01","16105.3","49.51","False","False","True"
"2026-04-03T21:33:40","7971.32","16105.3","49.5","False","False","True"
"2026-04-03T21:33:45","8008.62","16105.3","49.73","False","False","True"
"2026-04-03T21:33:50","8035.3","16105.3","49.89","False","False","True"
"2026-04-03T21:33:56","8041.16","16105.3","49.93","False","False","True"
"2026-04-03T21:34:01","8044.29","16105.3","49.95","False","False","True"
"2026-04-03T21:34:06","8058.52","16105.3","50.04","False","False","True"
"2026-04-03T21:34:12","8044.71","16105.3","49.95","False","False","True"
"2026-04-03T21:34:17","8034.05","16105.3","49.88","False","False","True"
"2026-04-03T21:34:22","8027.67","16105.3","49.84","False","False","True"
"2026-04-03T21:34:27","8032.2","16105.3","49.87","False","False","True"
"2026-04-03T21:34:33","8028.37","16105.3","49.85","False","False","True"
"2026-04-03T21:34:38","8033.73","16105.3","49.88","False","False","True"
"2026-04-03T21:34:43","8030.05","16105.3","49.86","False","False","True"
"2026-04-03T21:34:48","8031.71","16105.3","49.87","False","False","True"
"2026-04-03T21:34:54","8036.85","16105.3","49.9","False","False","True"
"2026-04-03T21:34:59","8030.03","16105.3","49.86","False","False","True"
"2026-04-03T21:35:04","8028.03","16105.3","49.85","False","False","True"
"2026-04-03T21:35:09","8035.41","16105.3","49.89","False","False","True"
"2026-04-03T21:35:14","8033.94","16105.3","49.88","False","False","True"
"2026-04-03T21:35:20","8055.5","16105.3","50.02","False","False","True"
"2026-04-03T21:35:25","8060.86","16105.3","50.05","False","False","True"
"2026-04-03T21:35:30","8054.13","16105.3","50.01","False","False","True"
"2026-04-03T21:35:35","8059.77","16105.3","50.04","False","False","True"
"2026-04-03T21:35:41","8053.81","16105.3","50.01","False","False","True"
"2026-04-03T21:35:46","8049.3","16105.3","49.98","False","False","True"
"2026-04-03T21:35:51","8055.66","16105.3","50.02","False","False","True"
"2026-04-03T21:35:56","8091.96","16105.3","50.24","False","False","True"
"2026-04-03T21:36:02","8079.82","16105.3","50.17","False","False","True"
"2026-04-03T21:36:07","8081.53","16105.3","50.18","False","False","True"
"2026-04-03T21:36:12","8070.86","16105.3","50.11","False","False","True"
"2026-04-03T21:36:17","8078.78","16105.3","50.16","False","False","True"
"2026-04-03T21:36:22","8065.19","16105.3","50.08","False","False","True"
"2026-04-03T21:36:28","8065.45","16105.3","50.08","False","False","True"
"2026-04-03T21:36:33","8071.56","16105.3","50.12","False","False","True"
"2026-04-03T21:36:38","8064.45","16105.3","50.07","False","False","True"
"2026-04-03T21:36:43","8057.01","16105.3","50.03","False","False","True"
"2026-04-03T21:36:49","8058.67","16105.3","50.04","False","False","True"
"2026-04-03T21:36:54","8054","16105.3","50.01","False","False","True"
"2026-04-03T21:36:59","8046.78","16105.3","49.96","False","False","True"
"2026-04-03T21:37:04","8052.48","16105.3","50","False","False","True"
"2026-04-03T21:37:10","8049.26","16105.3","49.98","False","False","True"
"2026-04-03T21:37:15","8032.21","16105.3","49.87","False","False","True"
"2026-04-03T21:37:20","8097.41","16105.3","50.28","False","False","True"
"2026-04-03T21:37:25","8099.01","16105.3","50.29","False","False","True"
"2026-04-03T21:37:31","8099.51","16105.3","50.29","False","False","True"
"2026-04-03T21:37:36","8097.27","16105.3","50.28","False","False","True"
"2026-04-03T21:37:41","8099.55","16105.3","50.29","False","False","True"
"2026-04-03T21:37:46","8091.02","16105.3","50.24","False","False","True"
"2026-04-03T21:37:51","8096.26","16105.3","50.27","False","False","True"
"2026-04-03T21:37:57","8096.06","16105.3","50.27","False","False","True"
"2026-04-03T21:38:02","8098.41","16105.3","50.28","False","False","True"
"2026-04-03T21:38:07","8155.91","16105.3","50.64","False","False","True"
"2026-04-03T21:38:12","7957.55","16105.3","49.41","False","False","True"
"2026-04-03T21:38:18","7981.92","16105.3","49.56","False","False","True"
"2026-04-03T21:38:23","7968.12","16105.3","49.48","False","False","True"
"2026-04-03T21:38:28","7969.6","16105.3","49.48","False","False","True"
"2026-04-03T21:38:34","7970.41","16105.3","49.49","False","False","True"
"2026-04-03T21:38:39","7963.38","16105.3","49.45","False","False","True"
"2026-04-03T21:38:44","7982.46","16105.3","49.56","False","False","True"
"2026-04-03T21:38:49","8039.94","16105.3","49.92","False","False","True"
"2026-04-03T21:38:55","8057.2","16105.3","50.03","False","False","True"
"2026-04-03T21:39:00","8021.2","16105.3","49.8","False","False","True"
"2026-04-03T21:39:05","8024.92","16105.3","49.83","False","False","True"
"2026-04-03T21:39:11","8025.39","16105.3","49.83","False","False","True"
"2026-04-03T21:39:16","8027.87","16105.3","49.85","False","False","True"
"2026-04-03T21:39:21","8049.7","16105.3","49.98","False","False","True"
"2026-04-03T21:39:26","8094.66","16105.3","50.26","False","False","True"
"2026-04-03T21:39:32","8111.41","16105.3","50.36","False","False","True"
"2026-04-03T21:39:37","8103.91","16105.3","50.32","False","False","True"
"2026-04-03T21:39:42","8100.96","16105.3","50.3","False","False","True"
"2026-04-03T21:39:47","8096.56","16105.3","50.27","False","False","True"
"2026-04-03T21:39:53","8116.64","16105.3","50.4","False","False","True"
"2026-04-03T21:39:58","8117.06","16105.3","50.4","False","False","True"
"2026-04-03T21:40:03","8117.31","16105.3","50.4","False","False","True"
"2026-04-03T21:40:08","8118.03","16105.3","50.41","False","False","True"
"2026-04-03T21:40:13","8112.68","16105.3","50.37","False","False","True"
"2026-04-03T21:40:19","8158.71","16105.3","50.66","False","False","True"
"2026-04-03T21:40:24","8155.19","16105.3","50.64","False","False","True"
"2026-04-03T21:40:29","8257.86","16105.3","51.27","False","False","True"
"2026-04-03T21:40:34","8250.51","16105.3","51.23","False","False","True"
"2026-04-03T21:40:40","8246.82","16105.3","51.21","False","False","True"
"2026-04-03T21:40:45","8237.61","16105.3","51.15","False","False","True"
"2026-04-03T21:40:50","8251.83","16105.3","51.24","False","False","True"
"2026-04-03T21:40:55","8300.18","16105.3","51.54","False","False","True"
"2026-04-03T21:41:01","8270.44","16105.3","51.35","False","False","True"
"2026-04-03T21:41:06","8252.27","16105.3","51.24","False","False","True"
"2026-04-03T21:41:11","8331.53","16105.3","51.73","False","False","True"
"2026-04-03T21:41:16","8367.43","16105.3","51.95","False","False","True"
"2026-04-03T21:41:21","8399.08","16105.3","52.15","False","False","True"
"2026-04-03T21:41:27","8386.59","16105.3","52.07","False","False","True"
"2026-04-03T21:41:32","8305.4","16105.3","51.57","False","False","True"
"2026-04-03T21:41:37","8219.01","16105.3","51.03","False","False","True"
"2026-04-03T21:41:42","8293.06","16105.3","51.49","False","False","True"
"2026-04-03T21:41:48","8297.1","16105.3","51.52","False","False","True"
"2026-04-03T21:41:53","8292.57","16105.3","51.49","False","False","True"
"2026-04-03T21:41:58","8269.66","16105.3","51.35","False","False","True"
"2026-04-03T21:42:03","8255.68","16105.3","51.26","False","False","True"
"2026-04-03T21:42:08","8186.35","16105.3","50.83","False","False","True"
"2026-04-03T21:42:14","8206.24","16105.3","50.95","False","False","True"
"2026-04-03T21:42:19","8299.05","16105.3","51.53","False","False","True"
"2026-04-03T21:42:24","8298.41","16105.3","51.53","False","False","True"
"2026-04-03T21:42:29","8294.53","16105.3","51.5","False","False","True"
"2026-04-03T21:42:35","8300.2","16105.3","51.54","False","False","True"
"2026-04-03T21:42:40","8309.85","16105.3","51.6","False","False","True"
"2026-04-03T21:42:45","8311.86","16105.3","51.61","False","False","True"
"2026-04-03T21:42:50","8308.97","16105.3","51.59","False","False","True"
"2026-04-03T21:42:55","8316.57","16105.3","51.64","False","False","True"
"2026-04-03T21:43:01","8340.59","16105.3","51.79","False","False","True"
"2026-04-03T21:43:06","8332.19","16105.3","51.74","False","False","True"
"2026-04-03T21:43:11","8317.91","16105.3","51.65","False","False","True"
"2026-04-03T21:43:16","8330.17","16105.3","51.72","False","False","True"
"2026-04-03T21:43:22","8330.71","16105.3","51.73","False","False","True"
"2026-04-03T21:43:27","8299.42","16105.3","51.53","False","False","True"
"2026-04-03T21:43:32","8241.53","16105.3","51.17","False","False","True"
"2026-04-03T21:43:37","8240.41","16105.3","51.17","False","False","True"
"2026-04-03T21:43:43","8240.38","16105.3","51.17","False","False","True"
"2026-04-03T21:43:48","8221.96","16105.3","51.05","False","False","True"
"2026-04-03T21:43:53","8213.48","16105.3","51","False","False","True"
"2026-04-03T21:43:58","8219.84","16105.3","51.04","False","False","True"
"2026-04-03T21:44:03","8215.76","16105.3","51.01","False","False","True"
"2026-04-03T21:44:09","8205.64","16105.3","50.95","False","False","True"
"2026-04-03T21:44:14","8190.45","16105.3","50.86","False","False","True"
"2026-04-03T21:44:19","8283.77","16105.3","51.44","False","False","True"
"2026-04-03T21:44:24","8274.85","16105.3","51.38","False","False","True"
"2026-04-03T21:44:30","8239.46","16105.3","51.16","False","False","True"
"2026-04-03T21:44:35","8242.73","16105.3","51.18","False","False","True"
"2026-04-03T21:44:40","8230.76","16105.3","51.11","False","False","True"
"2026-04-03T21:44:45","8240.29","16105.3","51.17","False","False","True"
"2026-04-03T21:44:51","8242.42","16105.3","51.18","False","False","True"
"2026-04-03T21:44:56","8241.63","16105.3","51.17","False","False","True"
"2026-04-03T21:45:01","8319.26","16105.3","51.66","False","False","True"
"2026-04-03T21:45:06","8313.69","16105.3","51.62","False","False","True"
"2026-04-03T21:45:11","8312.45","16105.3","51.61","False","False","True"
"2026-04-03T21:45:17","8307.56","16105.3","51.58","False","False","True"
"2026-04-03T21:45:22","8327.41","16105.3","51.71","False","False","True"
"2026-04-03T21:45:27","8326.57","16105.3","51.7","False","False","True"
"2026-04-03T21:45:32","8336.3","16105.3","51.76","False","False","True"
"2026-04-03T21:45:38","8336.22","16105.3","51.76","False","False","True"
"2026-04-03T21:45:43","8338.89","16105.3","51.78","False","False","True"
"2026-04-03T21:45:48","8353.53","16105.3","51.87","False","False","True"
"2026-04-03T21:45:53","8204.2","16105.3","50.94","False","False","True"
"2026-04-03T21:45:58","8250.87","16105.3","51.23","False","False","True"
"2026-04-03T21:46:04","8238.71","16105.3","51.16","False","False","True"
"2026-04-03T21:46:09","8239.71","16105.3","51.16","False","False","True"
"2026-04-03T21:46:14","8240.65","16105.3","51.17","False","False","True"
"2026-04-03T21:46:19","8247.77","16105.3","51.21","False","False","True"
"2026-04-03T21:46:25","8247.89","16105.3","51.21","False","False","True"
"2026-04-03T21:46:30","8241.35","16105.3","51.17","False","False","True"
"2026-04-03T21:46:35","8177.54","16105.3","50.78","False","False","True"
"2026-04-03T21:46:40","8154.8","16105.3","50.63","False","False","True"
"2026-04-03T21:46:45","8357.64","16105.3","51.89","False","False","True"
"2026-04-03T21:46:51","8287.84","16105.3","51.46","False","False","True"
"2026-04-03T21:46:56","8281.62","16105.3","51.42","False","False","True"
"2026-04-03T21:47:01","8216.62","16105.3","51.02","False","False","True"
"2026-04-03T21:47:06","8239.86","16105.3","51.16","False","False","True"
"2026-04-03T21:47:12","8243.76","16105.3","51.19","False","False","True"
"2026-04-03T21:47:17","8229.45","16105.3","51.1","False","False","True"
"2026-04-03T21:47:22","8165.82","16105.3","50.7","False","False","True"
"2026-04-03T21:47:27","8160.29","16105.3","50.67","False","False","True"
"2026-04-03T21:47:32","8090.57","16105.3","50.24","False","False","True"
"2026-04-03T21:47:38","7954.62","16105.3","49.39","False","False","True"
"2026-04-03T21:47:43","8080.04","16105.3","50.17","False","False","True"
"2026-04-03T21:47:48","8075.01","16105.3","50.14","False","False","True"
"2026-04-03T21:47:53","8085.07","16105.3","50.2","False","False","True"
"2026-04-03T21:47:59","8102.84","16105.3","50.31","False","False","True"
"2026-04-03T21:48:04","8093.14","16105.3","50.25","False","False","True"
"2026-04-03T21:48:09","8133.87","16105.3","50.5","False","False","True"
"2026-04-03T21:48:14","8030.92","16105.3","49.87","False","False","True"
"2026-04-03T21:48:19","8083.69","16105.3","50.19","False","False","True"
"2026-04-03T21:48:25","8078.92","16105.3","50.16","False","False","True"
"2026-04-03T21:48:30","8015.53","16105.3","49.77","False","False","True"
"2026-04-03T21:48:35","8020.17","16105.3","49.8","False","False","True"
"2026-04-03T21:48:40","8104.15","16105.3","50.32","False","False","True"
"2026-04-03T21:48:46","8104.53","16105.3","50.32","False","False","True"
"2026-04-03T21:48:51","8112.89","16105.3","50.37","False","False","True"
"2026-04-03T21:48:56","8066.67","16105.3","50.09","False","False","True"
"2026-04-03T21:49:01","8077.52","16105.3","50.15","False","False","True"
"2026-04-03T21:49:07","8063.34","16105.3","50.07","False","False","True"
"2026-04-03T21:49:12","8046.67","16105.3","49.96","False","False","True"
"2026-04-03T21:49:17","8048.21","16105.3","49.97","False","False","True"
"2026-04-03T21:49:22","7982.99","16105.3","49.57","False","False","True"
"2026-04-03T21:49:27","7995.31","16105.3","49.64","False","False","True"
"2026-04-03T21:49:33","8006.3","16105.3","49.71","False","False","True"
"2026-04-03T21:49:38","8015.6","16105.3","49.77","False","False","True"
"2026-04-03T21:49:43","8010.91","16105.3","49.74","False","False","True"
"2026-04-03T21:49:48","8019.46","16105.3","49.79","False","False","True"
"2026-04-03T21:49:54","8012.47","16105.3","49.75","False","False","True"
"2026-04-03T21:49:59","8006.68","16105.3","49.71","False","False","True"
"2026-04-03T21:50:04","8011.06","16105.3","49.74","False","False","True"
"2026-04-03T21:50:09","8026.22","16105.3","49.84","False","False","True"
"2026-04-03T21:50:15","8180.27","16105.3","50.79","False","False","True"
"2026-04-03T21:50:20","8160.66","16105.3","50.67","False","False","True"
"2026-04-03T21:50:25","8157.84","16105.3","50.65","False","False","True"
"2026-04-03T21:50:30","8141.96","16105.3","50.55","False","False","True"
"2026-04-03T21:50:35","8129.43","16105.3","50.48","False","False","True"
"2026-04-03T21:50:41","8123.25","16105.3","50.44","False","False","True"
"2026-04-03T21:50:46","8048.41","16105.3","49.97","False","False","True"
"2026-04-03T21:50:51","8048.74","16105.3","49.98","False","False","True"
"2026-04-03T21:50:56","8110.34","16105.3","50.36","False","False","True"
"2026-04-03T21:51:02","8109.48","16105.3","50.35","False","False","True"
"2026-04-03T21:51:07","8098.01","16105.3","50.28","False","False","True"
"2026-04-03T21:51:12","8094.74","16105.3","50.26","False","False","True"
"2026-04-03T21:51:17","8134.59","16105.3","50.51","False","False","True"
"2026-04-03T21:51:23","8113.96","16105.3","50.38","False","False","True"
"2026-04-03T21:51:28","8105.51","16105.3","50.33","False","False","True"
"2026-04-03T21:51:33","8097.67","16105.3","50.28","False","False","True"
"2026-04-03T21:51:38","8106.07","16105.3","50.33","False","False","True"
"2026-04-03T21:51:44","8116.87","16105.3","50.4","False","False","True"
"2026-04-03T21:51:49","8065.82","16105.3","50.08","False","False","True"
"2026-04-03T21:51:54","8060.05","16105.3","50.05","False","False","True"
"2026-04-03T21:51:59","8038.61","16105.3","49.91","False","False","True"
"2026-04-03T21:52:04","8037.69","16105.3","49.91","False","False","True"
"2026-04-03T21:52:10","8032.95","16105.3","49.88","False","False","True"
"2026-04-03T21:52:15","8028.95","16105.3","49.85","False","False","True"
"2026-04-03T21:52:20","8085.25","16105.3","50.2","False","False","True"
"2026-04-03T21:52:25","8091.43","16105.3","50.24","False","False","True"
"2026-04-03T21:52:31","8080.63","16105.3","50.17","False","False","True"
"2026-04-03T21:52:36","7929.82","16105.3","49.24","False","False","True"
"2026-04-03T21:52:41","7943.52","16105.3","49.32","False","False","True"
"2026-04-03T21:52:46","7943.35","16105.3","49.32","False","False","True"
"2026-04-03T21:52:52","7899.15","16105.3","49.05","False","False","True"
"2026-04-03T21:52:57","7892.42","16105.3","49.01","False","False","True"
"2026-04-03T21:53:02","7903.92","16105.3","49.08","False","False","True"
"2026-04-03T21:53:07","7893.21","16105.3","49.01","False","False","True"
"2026-04-03T21:53:13","7897.41","16105.3","49.04","False","False","True"
"2026-04-03T21:53:18","7977.19","16105.3","49.53","False","False","True"
"2026-04-03T21:53:23","7976.19","16105.3","49.53","False","False","True"
"2026-04-03T21:53:28","7980.21","16105.3","49.55","False","False","True"
"2026-04-03T21:53:33","7950.77","16105.3","49.37","False","False","True"
